,name,link,state_year,unique_id
190,Rode Bui,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=30,ArunachalPradesh2024,ArunachalPradesh2024_30
191,Dasanglu Pul,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=32,ArunachalPradesh2024,ArunachalPradesh2024_32
192,Techi Kaso,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=34,ArunachalPradesh2024,ArunachalPradesh2024_34
193,Tseten Chombay Kee,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=9,ArunachalPradesh2024,ArunachalPradesh2024_9
194,Gabriel Denwang Wangsu,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=126,ArunachalPradesh2024,ArunachalPradesh2024_126
195,Wanglam Sawin,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=41,ArunachalPradesh2024,ArunachalPradesh2024_41
196,Chakat Aboh,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=39,ArunachalPradesh2024,ArunachalPradesh2024_39
197,Pani Taram,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=134,ArunachalPradesh2024,ArunachalPradesh2024_134
198,Likha Soni,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=43,ArunachalPradesh2024,ArunachalPradesh2024_43
199,Kardo Nyigyor,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=46,ArunachalPradesh2024,ArunachalPradesh2024_46
200,Pesi Jilen,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=48,ArunachalPradesh2024,ArunachalPradesh2024_48
201,Thangwang Wangham,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=49,ArunachalPradesh2024,ArunachalPradesh2024_49
202,Tsering Lhamu,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=51,ArunachalPradesh2024,ArunachalPradesh2024_51
203,Oni Panyang,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=142,ArunachalPradesh2024,ArunachalPradesh2024_142
204,Oken Tayeng,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=176,ArunachalPradesh2024,ArunachalPradesh2024_176
205,Pasang Dorjee Sona,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=53,ArunachalPradesh2024,ArunachalPradesh2024_53
206,Kamlung Mosang,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=144,ArunachalPradesh2024,ArunachalPradesh2024_144
207,Pema Khandu,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=3,ArunachalPradesh2024,ArunachalPradesh2024_3
208,Nakap Nalo,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=56,ArunachalPradesh2024,ArunachalPradesh2024_56
209,Laisam Simai,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=92,ArunachalPradesh2024,ArunachalPradesh2024_92
210,Chau Zingnu Namchoom,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=4,ArunachalPradesh2024,ArunachalPradesh2024_4
211,Wangki Lowang,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=61,ArunachalPradesh2024,ArunachalPradesh2024_61
212,Tojir Kadu,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=62,ArunachalPradesh2024,ArunachalPradesh2024_62
213,Tai Nikio,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=174,ArunachalPradesh2024,ArunachalPradesh2024_174
214,Biyuram Wahge,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=94,ArunachalPradesh2024,ArunachalPradesh2024_94
215,Balo Raja,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=64,ArunachalPradesh2024,ArunachalPradesh2024_64
216,Ojing Tasing,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=151,ArunachalPradesh2024,ArunachalPradesh2024_151
217,Tapi Darang,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=65,ArunachalPradesh2024,ArunachalPradesh2024_65
218,Ninong Ering,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=2,ArunachalPradesh2024,ArunachalPradesh2024_2
219,Honchun Ngandam,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=68,ArunachalPradesh2024,ArunachalPradesh2024_68
220,Rotom Tebin,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=162,ArunachalPradesh2024,ArunachalPradesh2024_162
221,Mutchu Mithi,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=69,ArunachalPradesh2024,ArunachalPradesh2024_69
222,Talem Taboh,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=70,ArunachalPradesh2024,ArunachalPradesh2024_70
223,Ealing Tallang,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=73,ArunachalPradesh2024,ArunachalPradesh2024_73
224,Mama Natung,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=75,ArunachalPradesh2024,ArunachalPradesh2024_75
225,Jikke Tako,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=76,ArunachalPradesh2024,ArunachalPradesh2024_76
226,Nyato Dukam,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=77,ArunachalPradesh2024,ArunachalPradesh2024_77
227,Namgey Tsering,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=78,ArunachalPradesh2024,ArunachalPradesh2024_78
228,Dr. Mohesh Chai,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=79,ArunachalPradesh2024,ArunachalPradesh2024_79
229,Tenzin Nyima Glow,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=80,ArunachalPradesh2024,ArunachalPradesh2024_80
230,Alo Libang,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=82,ArunachalPradesh2024,ArunachalPradesh2024_82
231,Toko Tatung,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=97,ArunachalPradesh2024,ArunachalPradesh2024_97
232,Hage Appa,https://myneta.info/ArunachalPradesh2024/candidate.php?candidate_id=84,ArunachalPradesh2024,ArunachalPradesh2024_84
233,Abdul Batin Khandakar,https://myneta.info/Assam2021/candidate.php?candidate_id=791,Assam2021,Assam2021_791
234,Pradip Sarkar,https://myneta.info/Assam2021/candidate.php?candidate_id=931,Assam2021,Assam2021_931
235,Nijam Uddin Choudhury,https://myneta.info/Assam2021/candidate.php?candidate_id=329,Assam2021,Assam2021_329
236,Prodip Hazarika,https://myneta.info/Assam2021/candidate.php?candidate_id=73,Assam2021,Assam2021_73
237,Abdul Aziz,https://myneta.info/Assam2021/candidate.php?candidate_id=316,Assam2021,Assam2021_316
238,Sherman Ali Ahmed,https://myneta.info/Assam2021/candidate.php?candidate_id=810,Assam2021,Assam2021_810
239,Rupsing Teron,https://myneta.info/Assam2021/candidate.php?candidate_id=371,Assam2021,Assam2021_371
240,Bhupen Baro,https://myneta.info/Assam2021/candidate.php?candidate_id=1081,Assam2021,Assam2021_1081
241,Ganesh Kumar Limbu,https://myneta.info/Assam2021/candidate.php?candidate_id=82,Assam2021,Assam2021_82
242,Jitu Goswami,https://myneta.info/Assam2021/candidate.php?candidate_id=413,Assam2021,Assam2021_413
243,Diganta Barman,https://myneta.info/Assam2021/candidate.php?candidate_id=769,Assam2021,Assam2021_769
244,Misbahul Islam Laskar,https://myneta.info/Assam2021/candidate.php?candidate_id=350,Assam2021,Assam2021_350
245,Abdur Rahim Ahmed,https://myneta.info/Assam2021/candidate.php?candidate_id=972,Assam2021,Assam2021_972
246,Sibamoni Bora,https://myneta.info/Assam2021/candidate.php?candidate_id=180,Assam2021,Assam2021_180
247,Ranjit Dutta,https://myneta.info/Assam2021/candidate.php?candidate_id=12,Assam2021,Assam2021_12
248,Phanidhar Talukdar,https://myneta.info/Assam2021/candidate.php?candidate_id=729,Assam2021,Assam2021_729
249,Dr. Amiya Kumar Bhuyan,https://myneta.info/Assam2021/candidate.php?candidate_id=93,Assam2021,Assam2021_93
250,Ajoy Kumar Ray,https://myneta.info/Assam2021/candidate.php?candidate_id=914,Assam2021,Assam2021_914
251,Samsul Huda,https://myneta.info/Assam2021/candidate.php?candidate_id=777,Assam2021,Assam2021_777
252,Hafiz Bashir Ahmed,https://myneta.info/Assam2021/candidate.php?candidate_id=779,Assam2021,Assam2021_779
253,Promod Borthakur,https://myneta.info/Assam2021/candidate.php?candidate_id=19,Assam2021,Assam2021_19
254,Numal Momin,https://myneta.info/Assam2021/candidate.php?candidate_id=364,Assam2021,Assam2021_364
255,Atul Bora,https://myneta.info/Assam2021/candidate.php?candidate_id=46,Assam2021,Assam2021_46
256,Nandita Das,https://myneta.info/Assam2021/candidate.php?candidate_id=1014,Assam2021,Assam2021_1014
257,Phani Bhusan Choudhury,https://myneta.info/Assam2021/candidate.php?candidate_id=919,Assam2021,Assam2021_919
258,Ponakan Baruah,https://myneta.info/Assam2021/candidate.php?candidate_id=106,Assam2021,Assam2021_106
259,Urkhao Gwra Brahma,https://myneta.info/Assam2021/candidate.php?candidate_id=1084,Assam2021,Assam2021_1084
260,Rekibuddin Ahmed,https://myneta.info/Assam2021/candidate.php?candidate_id=1015,Assam2021,Assam2021_1015
261,Ashraful Hussain,https://myneta.info/Assam2021/candidate.php?candidate_id=996,Assam2021,Assam2021_996
262,Mazibur Rahman,https://myneta.info/Assam2021/candidate.php?candidate_id=395,Assam2021,Assam2021_395
263,Bhabendra Nath Bharali,https://myneta.info/Assam2021/candidate.php?candidate_id=112,Assam2021,Assam2021_112
264,Naba Kumar Doley,https://myneta.info/Assam2021/candidate.php?candidate_id=6,Assam2021,Assam2021_6
265,Chandra Mohan Patowary,https://myneta.info/Assam2021/candidate.php?candidate_id=739,Assam2021,Assam2021_739
266,Ashok Singhal,https://myneta.info/Assam2021/candidate.php?candidate_id=122,Assam2021,Assam2021_122
267,Ranoj Pegu,https://myneta.info/Assam2021/candidate.php?candidate_id=36,Assam2021,Assam2021_36
268,Aminul Islam,https://myneta.info/Assam2021/candidate.php?candidate_id=61,Assam2021,Assam2021_61
269,Parimal Sukla Baidya,https://myneta.info/Assam2021/candidate.php?candidate_id=342,Assam2021,Assam2021_342
270,Nazrul Hoque,https://myneta.info/Assam2021/candidate.php?candidate_id=747,Assam2021,Assam2021_747
271,Prasanta Phukan,https://myneta.info/Assam2021/candidate.php?candidate_id=40,Assam2021,Assam2021_40
272,Suren Phukan,https://myneta.info/Assam2021/candidate.php?candidate_id=142,Assam2021,Assam2021_142
273,Bidya Sing Engleng,https://myneta.info/Assam2021/candidate.php?candidate_id=367,Assam2021,Assam2021_367
274,Atul Bora,https://myneta.info/Assam2021/candidate.php?candidate_id=827,Assam2021,Assam2021_827
275,Rupesh Gowala,https://myneta.info/Assam2021/candidate.php?candidate_id=145,Assam2021,Assam2021_145
276,Jadab Swargiary,https://myneta.info/Assam2021/candidate.php?candidate_id=934,Assam2021,Assam2021_934
277,Terash Gowala,https://myneta.info/Assam2021/candidate.php?candidate_id=48,Assam2021,Assam2021_48
278,Siddhartha Bhattacharya,https://myneta.info/Assam2021/candidate.php?candidate_id=829,Assam2021,Assam2021_829
279,Ramendra Narayan Kalita,https://myneta.info/Assam2021/candidate.php?candidate_id=832,Assam2021,Assam2021_832
280,Nizanur Rahman,https://myneta.info/Assam2021/candidate.php?candidate_id=773,Assam2021,Assam2021_773
281,Abul Kalam Rasheed Alam,https://myneta.info/Assam2021/candidate.php?candidate_id=944,Assam2021,Assam2021_944
282,Abdur Rashid Mandal,https://myneta.info/Assam2021/candidate.php?candidate_id=948,Assam2021,Assam2021_948
283,Sri Utpal Borah,https://myneta.info/Assam2021/candidate.php?candidate_id=58,Assam2021,Assam2021_58
284,Ajanta Neog,https://myneta.info/Assam2021/candidate.php?candidate_id=50,Assam2021,Assam2021_50
285,Abdus Sobahan Ali Sarkar,https://myneta.info/Assam2021/candidate.php?candidate_id=775,Assam2021,Assam2021_775
286,Majendra Narzary,https://myneta.info/Assam2021/candidate.php?candidate_id=748,Assam2021,Assam2021_748
287,Nandita Gorlosa,https://myneta.info/Assam2021/candidate.php?candidate_id=360,Assam2021,Assam2021_360
288,Zakir Hussain Laskar,https://myneta.info/Assam2021/candidate.php?candidate_id=516,Assam2021,Assam2021_516
289,Suman Haripriya,https://myneta.info/Assam2021/candidate.php?candidate_id=1025,Assam2021,Assam2021_1025
290,Ramkrishna Ghosh,https://myneta.info/Assam2021/candidate.php?candidate_id=452,Assam2021,Assam2021_452
291,Darsing Ronghang,https://myneta.info/Assam2021/candidate.php?candidate_id=366,Assam2021,Assam2021_366
292,Pijush Hazarika,https://myneta.info/Assam2021/candidate.php?candidate_id=566,Assam2021,Assam2021_566
293,Aftab Uddin Mollah,https://myneta.info/Assam2021/candidate.php?candidate_id=800,Assam2021,Assam2021_800
294,Himanta Biswa Sarma,https://myneta.info/Assam2021/candidate.php?candidate_id=1035,Assam2021,Assam2021_1035
295,Siraj Uddin Ajmal,https://myneta.info/Assam2021/candidate.php?candidate_id=698,Assam2021,Assam2021_698
296,Rafiqul Islam,https://myneta.info/Assam2021/candidate.php?candidate_id=976,Assam2021,Assam2021_976
297,Bhuban Pegu,https://myneta.info/Assam2021/candidate.php?candidate_id=22,Assam2021,Assam2021_22
298,Hitendra Nath Goswami,https://myneta.info/Assam2021/candidate.php?candidate_id=16,Assam2021,Assam2021_16
299,Durga Das Boro,https://myneta.info/Assam2021/candidate.php?candidate_id=674,Assam2021,Assam2021_674
300,Keshab Mahanta,https://myneta.info/Assam2021/candidate.php?candidate_id=13,Assam2021,Assam2021_13
301,Diganta Kalita,https://myneta.info/Assam2021/candidate.php?candidate_id=374,Assam2021,Assam2021_374
302,Kamalakhya Dey Purkayastha,https://myneta.info/Assam2021/candidate.php?candidate_id=307,Assam2021,Assam2021_307
303,Siddeque Ahmed,https://myneta.info/Assam2021/candidate.php?candidate_id=311,Assam2021,Assam2021_311
304,Khalil Uddin Mazumder,https://myneta.info/Assam2021/candidate.php?candidate_id=613,Assam2021,Assam2021_613
305,Suzam Uddin Laskar,https://myneta.info/Assam2021/candidate.php?candidate_id=321,Assam2021,Assam2021_321
306,Mrinal Saikia,https://myneta.info/Assam2021/candidate.php?candidate_id=209,Assam2021,Assam2021_209
307,Lawrence Islary,https://myneta.info/Assam2021/candidate.php?candidate_id=750,Assam2021,Assam2021_750
308,Rabiram Narzary,https://myneta.info/Assam2021/candidate.php?candidate_id=781,Assam2021,Assam2021_781
309,Dr. Asif Mohammad Nazar,https://myneta.info/Assam2021/candidate.php?candidate_id=435,Assam2021,Assam2021_435
310,Binod Hazarika,https://myneta.info/Assam2021/candidate.php?candidate_id=74,Assam2021,Assam2021_74
311,Manab Deka,https://myneta.info/Assam2021/candidate.php?candidate_id=9,Assam2021,Assam2021_9
312,Kaushik Rai,https://myneta.info/Assam2021/candidate.php?candidate_id=347,Assam2021,Assam2021_347
313,Sibu Misra,https://myneta.info/Assam2021/candidate.php?candidate_id=577,Assam2021,Assam2021_577
314,Jogen Mohan,https://myneta.info/Assam2021/candidate.php?candidate_id=238,Assam2021,Assam2021_238
315,Charan Boro,https://myneta.info/Assam2021/candidate.php?candidate_id=388,Assam2021,Assam2021_388
316,Sarbananda Sonowal,https://myneta.info/Assam2021/candidate.php?candidate_id=224,Assam2021,Assam2021_224
317,Basanta Das,https://myneta.info/Assam2021/candidate.php?candidate_id=554,Assam2021,Assam2021_554
318,Md. Aminul Islam,https://myneta.info/Assam2021/candidate.php?candidate_id=846,Assam2021,Assam2021_846
319,Bhaskar Sharma,https://myneta.info/Assam2021/candidate.php?candidate_id=44,Assam2021,Assam2021_44
320,Rupjyoti Kurmi,https://myneta.info/Assam2021/candidate.php?candidate_id=221,Assam2021,Assam2021_221
321,Rama Kanta Dewri,https://myneta.info/Assam2021/candidate.php?candidate_id=400,Assam2021,Assam2021_400
322,Chakradhar Gogoi,https://myneta.info/Assam2021/candidate.php?candidate_id=38,Assam2021,Assam2021_38
323,Taranga Gogoi,https://myneta.info/Assam2021/candidate.php?candidate_id=273,Assam2021,Assam2021_273
324,Jayanta Malla Baruah,https://myneta.info/Assam2021/candidate.php?candidate_id=381,Assam2021,Assam2021_381
325,Bharat Chandra Narah,https://myneta.info/Assam2021/candidate.php?candidate_id=245,Assam2021,Assam2021_245
326,Debabrata Saikia,https://myneta.info/Assam2021/candidate.php?candidate_id=31,Assam2021,Assam2021_31
327,Rupak Sarmah,https://myneta.info/Assam2021/candidate.php?candidate_id=408,Assam2021,Assam2021_408
328,Hemanga Thakuria,https://myneta.info/Assam2021/candidate.php?candidate_id=766,Assam2021,Assam2021_766
329,Biswajit Daimary,https://myneta.info/Assam2021/candidate.php?candidate_id=382,Assam2021,Assam2021_382
330,Ranjeet Kumar Dass,https://myneta.info/Assam2021/candidate.php?candidate_id=732,Assam2021,Assam2021_732
331,Krishnendu Paul,https://myneta.info/Assam2021/candidate.php?candidate_id=300,Assam2021,Assam2021_300
332,Sashi Kanta Das,https://myneta.info/Assam2021/candidate.php?candidate_id=403,Assam2021,Assam2021_403
333,Krishna Kamal Tanti,https://myneta.info/Assam2021/candidate.php?candidate_id=174,Assam2021,Assam2021_174
334,Bhabesh Kalita,https://myneta.info/Assam2021/candidate.php?candidate_id=376,Assam2021,Assam2021_376
335,Bijoy Malakar,https://myneta.info/Assam2021/candidate.php?candidate_id=297,Assam2021,Assam2021_297
336,Nurul Huda,https://myneta.info/Assam2021/candidate.php?candidate_id=189,Assam2021,Assam2021_189
337,Bolin Chetia,https://myneta.info/Assam2021/candidate.php?candidate_id=585,Assam2021,Assam2021_585
338,Wazed Ali Choudhury,https://myneta.info/Assam2021/candidate.php?candidate_id=772,Assam2021,Assam2021_772
339,Rakibul Hussain,https://myneta.info/Assam2021/candidate.php?candidate_id=196,Assam2021,Assam2021_196
340,Jakir Hussain Sikdar,https://myneta.info/Assam2021/candidate.php?candidate_id=813,Assam2021,Assam2021_813
341,Biswajit Phukan,https://myneta.info/Assam2021/candidate.php?candidate_id=67,Assam2021,Assam2021_67
342,Akhil Gogoi,https://myneta.info/Assam2021/candidate.php?candidate_id=55,Assam2021,Assam2021_55
343,Joyanta Basumatary,https://myneta.info/Assam2021/candidate.php?candidate_id=783,Assam2021,Assam2021_783
344,Dipayan Chakraborty,https://myneta.info/Assam2021/candidate.php?candidate_id=331,Assam2021,Assam2021_331
345,Paramananda Rajbongshi,https://myneta.info/Assam2021/candidate.php?candidate_id=393,Assam2021,Assam2021_393
346,Karim Uddin Barbhuiya,https://myneta.info/Assam2021/candidate.php?candidate_id=591,Assam2021,Assam2021_591
347,Dharmeswar Konwar,https://myneta.info/Assam2021/candidate.php?candidate_id=244,Assam2021,Assam2021_244
348,Padma Hazarika,https://myneta.info/Assam2021/candidate.php?candidate_id=10,Assam2021,Assam2021_10
349,Manoranjan Talukdar,https://myneta.info/Assam2021/candidate.php?candidate_id=724,Assam2021,Assam2021_724
350,Leho Ram Boro,https://myneta.info/Assam2021/candidate.php?candidate_id=1069,Assam2021,Assam2021_1069
351,Renupoma Rajkhowa,https://myneta.info/Assam2021/candidate.php?candidate_id=211,Assam2021,Assam2021_211
352,Prithiraj Rava,https://myneta.info/Assam2021/candidate.php?candidate_id=168,Assam2021,Assam2021_168
353,Sushanta Borgohain,https://myneta.info/Assam2021/candidate.php?candidate_id=56,Assam2021,Assam2021_56
354,Bimal Borah,https://myneta.info/Assam2021/candidate.php?candidate_id=57,Assam2021,Assam2021_57
355,Sanjoy Kishan,https://myneta.info/Assam2021/candidate.php?candidate_id=8,Assam2021,Assam2021_8
356,Bhaskar Jyoti Baruah,https://myneta.info/Assam2021/candidate.php?candidate_id=214,Assam2021,Assam2021_214
357,Gobinda Chandra Basumatari,https://myneta.info/Assam2021/candidate.php?candidate_id=385,Assam2021,Assam2021_385
358,Mihir Kanti Shome,https://myneta.info/Assam2021/candidate.php?candidate_id=344,Assam2021,Assam2021_344
359,Manoj Manzil,https://myneta.info/Bihar2020/candidate.php?candidate_id=9784,Bihar2020,Bihar2020_9784
360,Narendra Narayan Yadav,https://myneta.info/Bihar2020/candidate.php?candidate_id=12606,Bihar2020,Bihar2020_12606
361,Ramvriksh Sada,https://myneta.info/Bihar2020/candidate.php?candidate_id=11682,Bihar2020,Bihar2020_11682
362,Mishri Lal Yadav,https://myneta.info/Bihar2020/candidate.php?candidate_id=11060,Bihar2020,Bihar2020_11060
